aptNm,umdNm,price,area_m2,floor,cdealType,__lawd_cd__,__deal_ym__,date
청현마을기흥데시앙,영덕동,42000,84.99,12,,41463,202408,2024-08-27
두진,영덕동,28500,59.73,14,,41463,202408,2024-08-16
영덕신일1,영덕동,34000,84.842,6,,41463,202408,2024-08-03
흥덕마을경남아너스빌(13블럭),영덕동,54500,114.96,13,,41463,202408,2024-08-21
영덕신일2,영덕동,29200,59.872,17,,41463,202408,2024-08-22
흥덕마을자연앤스위첸,영덕동,73000,84.86,10,,41463,202408,2024-08-09
흥덕마을7단지힐스테이트,영덕동,80000,84.981,5,,41463,202408,2024-08-17
용인기흥효성해링턴플레이스,영덕동,59500,84.92,7,,41463,202408,2024-08-16
용인기흥효성해링턴플레이스,영덕동,60400,84.92,4,,41463,202408,2024-08-10
대명레이크빌,영덕동,38000,83.5,3,,41463,202408,2024-08-09
용인기흥효성해링턴플레이스,영덕동,59500,84.92,8,,41463,202408,2024-08-01
용인기흥효성해링턴플레이스,영덕동,60700,84.92,10,,41463,202408,2024-08-09
신동아파밀리에,영덕동,77300,148.68,11,,41463,202408,2024-08-12
흥덕마을동원로얄듀크,영덕동,61000,84.6898,2,,41463,202408,2024-08-13
힉스유타워,영덕동,33000,59.79,5,,41463,202408,2024-08-05
흥덕마을동원로얄듀크,영덕동,62800,84.6898,3,,41463,202408,2024-08-10
경남아너스빌(11블럭),영덕동,76000,159.064,2,,41463,202408,2024-08-13
신동아파밀리에,영덕동,63000,114.9,1,,41463,202408,2024-08-07
신동아파밀리에,영덕동,66000,115.14,10,,41463,202408,2024-08-15
힉스유타워,영덕동,34000,59.72,11,,41463,202408,2024-08-10
대명레이크빌,영덕동,37600,83.5,17,,41463,202408,2024-08-01
힉스유타워,영덕동,32000,59.79,4,,41463,202408,2024-08-05
대명레이크빌,영덕동,39500,83.5,5,,41463,202408,2024-08-01
용인기흥효성해링턴플레이스,영덕동,60000,84.92,8,,41463,202409,2024-09-30
흥덕마을동원로얄듀크,영덕동,67900,84.6898,9,,41463,202409,2024-09-28
신동아파밀리에,영덕동,68000,114.9,11,,41463,202409,2024-09-25
용인기흥효성해링턴플레이스,영덕동,59990,84.92,10,,41463,202409,2024-09-26
용인기흥효성해링턴플레이스,영덕동,54400,73.58,21,,41463,202409,2024-09-22
용인기흥효성해링턴플레이스,영덕동,52900,73.58,22,,41463,202409,2024-09-21
용인기흥효성해링턴플레이스,영덕동,61500,84.92,8,,41463,202409,2024-09-21
용인기흥효성해링턴플레이스,영덕동,54200,73.65,11,,41463,202409,2024-09-26
영통빌리지,영덕동,49000,84.68,2,,41463,202409,2024-09-13
용인기흥효성해링턴플레이스,영덕동,56000,84.92,3,,41463,202409,2024-09-23
힉스유타워,영덕동,37000,59.9,21,,41463,202409,2024-09-09
흥덕우미린 레이크포레,영덕동,74000,84.99,18,,41463,202409,2024-09-28
대명레이크빌,영덕동,39000,83.5,17,,41463,202409,2024-09-28
영통빌리지,영덕동,47000,84.68,2,,41463,202409,2024-09-02
용인기흥효성해링턴플레이스,영덕동,60000,84.92,7,,41463,202409,2024-09-04
용인기흥효성해링턴플레이스,영덕동,89000,122.59,26,,41463,202409,2024-09-10
청현마을기흥데시앙,영덕동,41500,84.99,6,,41463,202409,2024-09-25
신동아파밀리에,영덕동,55000,124.88,10,,41463,202409,2024-09-03
흥덕마을동원로얄듀크,영덕동,67000,84.6898,15,,41463,202409,2024-09-21
청현마을기흥데시앙,영덕동,42200,84.99,7,,41463,202409,2024-09-21
흥덕마을14단지호반베르디움,영덕동,69700,131.8528,17,,41463,202409,2024-09-07
신동아파밀리에,영덕동,72500,139.33,13,,41463,202409,2024-09-04
경남아너스빌(11블럭),영덕동,77000,158.649,4,,41463,202409,2024-09-04
호반써밋레이크파크,영덕동,79000,84.9588,18,,41463,202409,2024-09-03
대명레이크빌,영덕동,35000,68.27,14,,41463,202409,2024-09-12
흥덕마을7단지힐스테이트,영덕동,80000,84.981,13,,41463,202409,2024-09-11
용인기흥효성해링턴플레이스,영덕동,51000,73.58,2,,41463,202409,2024-09-04
흥덕마을자연앤스위첸,영덕동,77000,84.85,14,,41463,202409,2024-09-07
용인기흥효성해링턴플레이스,영덕동,61200,84.92,18,,41463,202409,2024-09-03
청현마을기흥데시앙,영덕동,37800,84.99,6,,41463,202409,2024-09-05
영통빌리지,영덕동,36500,59.57,2,,41463,202409,2024-09-04
용인기흥효성해링턴플레이스,영덕동,56000,84.92,7,,41463,202410,2024-10-26
영통빌리지,영덕동,37900,59.57,1,,41463,202410,2024-10-24
흥덕마을동원로얄듀크,영덕동,62900,84.9157,4,,41463,202410,2024-10-31
힉스유타워,영덕동,38700,59.9,24,,41463,202410,2024-10-16
경남아너스빌(11블럭),영덕동,70300,114.96,12,,41463,202410,2024-10-12
힉스유타워,영덕동,35000,59.79,20,,41463,202410,2024-10-28
경남아너스빌(11블럭),영덕동,70000,114.96,11,,41463,202410,2024-10-19
호반써밋레이크파크,영덕동,71000,84.9588,5,,41463,202410,2024-10-31
흥덕마을자연앤스위첸,영덕동,71500,84.85,13,,41463,202410,2024-10-26
흥덕마을7단지힐스테이트,영덕동,81500,84.975,18,,41463,202410,2024-10-11
영덕신일1,영덕동,37500,84.842,15,,41463,202410,2024-10-04
영덕신일1,영덕동,29000,59.872,10,,41463,202410,2024-10-25
흥덕마을동원로얄듀크,영덕동,63000,84.9157,7,,41463,202410,2024-10-15
청현마을기흥데시앙,영덕동,38900,84.99,5,,41463,202410,2024-10-19
용인기흥효성해링턴플레이스,영덕동,54900,73.58,24,,41463,202410,2024-10-09
흥덕마을자연앤스위첸,영덕동,69200,84.86,3,,41463,202410,2024-10-16
신동아파밀리에,영덕동,68700,124.88,18,,41463,202410,2024-10-10
광교호수아델리움,영덕동,70500,84.968,15,,41463,202410,2024-10-12
흥덕마을7단지힐스테이트,영덕동,75000,84.981,3,,41463,202410,2024-10-08
영덕신일1,영덕동,34000,59.872,7,,41463,202410,2024-10-16
경남아너스빌(11블럭),영덕동,79000,158.649,14,,41463,202410,2024-10-03
영덕신일1,영덕동,37500,84.842,2,,41463,202410,2024-10-12
용인기흥효성해링턴플레이스,영덕동,60200,84.92,25,,41463,202410,2024-10-01
흥덕마을자연앤스위첸,영덕동,72000,84.85,5,,41463,202410,2024-10-09
흥덕마을동원로얄듀크,영덕동,68000,84.6898,15,,41463,202410,2024-10-08
흥덕마을경남아너스빌(13블럭),영덕동,57500,114.96,5,,41463,202410,2024-10-04
청현마을기흥데시앙,영덕동,33500,59.98,16,,41463,202410,2024-10-05
대명레이크빌,영덕동,38750,83.5,14,,41463,202410,2024-10-02
영통빌리지,영덕동,48000,84.68,2,,41463,202411,2024-11-29
용인기흥효성해링턴플레이스,영덕동,59700,84.92,8,,41463,202411,2024-11-21
용인기흥효성해링턴플레이스,영덕동,59900,84.92,23,,41463,202411,2024-11-15
용인기흥효성해링턴플레이스,영덕동,54700,73.58,17,,41463,202411,2024-11-23
신동아파밀리에,영덕동,68900,124.88,15,,41463,202411,2024-11-28
신동아파밀리에,영덕동,67000,114.9,9,,41463,202411,2024-11-30
흥덕마을자연앤스위첸,영덕동,72000,84.82,11,,41463,202411,2024-11-19
용인기흥효성해링턴플레이스,영덕동,59990,84.92,9,,41463,202411,2024-11-15
힉스유타워,영덕동,36000,59.72,24,,41463,202411,2024-11-15
힉스유타워,영덕동,34000,59.9,2,,41463,202411,2024-11-15
흥덕마을자연앤스위첸,영덕동,70500,84.85,5,,41463,202411,2024-11-20
흥덕마을경남아너스빌(13블럭),영덕동,56400,114.96,13,,41463,202411,2024-11-20
용인기흥효성해링턴플레이스,영덕동,59000,84.92,3,,41463,202411,2024-11-23
흥덕마을14단지호반베르디움,영덕동,73000,132.5861,7,,41463,202411,2024-11-15
흥덕마을동원로얄듀크,영덕동,63000,84.9157,11,,41463,202411,2024-11-18
흥덕마을동원로얄듀크,영덕동,68000,84.6898,12,,41463,202411,2024-11-23
흥덕마을경남아너스빌(13블럭),영덕동,54800,114.96,20,,41463,202411,2024-11-01
흥덕마을자연앤스위첸,영덕동,68000,84.85,4,,41463,202411,2024-11-07
흥덕마을경남아너스빌(13블럭),영덕동,56500,114.96,7,,41463,202411,2024-11-02
영덕신일2,영덕동,35000,84.842,6,,41463,202411,2024-11-01
청현마을기흥데시앙,영덕동,41500,84.99,15,,41463,202411,2024-11-06
흥덕마을자연앤스위첸,영덕동,67000,84.82,3,,41463,202411,2024-11-02
호반써밋레이크파크,영덕동,75000,84.9588,7,,41463,202411,2024-11-01
힉스유타워,영덕동,34000,59.79,21,,41463,202411,2024-11-01
흥덕마을경남아너스빌(13블럭),영덕동,52800,113.515,3,,41463,202412,2024-12-07
영덕신일2,영덕동,30000,59.872,3,,41463,202412,2024-12-18
흥덕우미린 레이크포레,영덕동,70000,84.97,12,,41463,202412,2024-12-13
영통빌리지,영덕동,35000,59.57,4,,41463,202412,2024-12-20
흥덕우미린 레이크포레,영덕동,73000,84.99,13,,41463,202412,2024-12-28
두진,영덕동,29900,59.73,11,,41463,202412,2024-12-28
용인기흥효성해링턴플레이스,영덕동,54000,73.58,14,,41463,202412,2024-12-11
용인기흥효성해링턴플레이스,영덕동,51000,73.65,5,,41463,202412,2024-12-24
영덕신일2,영덕동,30200,59.872,6,,41463,202412,2024-12-06
흥덕마을7단지힐스테이트,영덕동,85500,84.975,7,,41463,202412,2024-12-07
호반써밋레이크파크,영덕동,79800,84.9588,11,,41463,202412,2024-12-03
신동아파밀리에,영덕동,65500,114.9,3,,41463,202412,2024-12-07
힉스유타워,영덕동,34000,59.72,11,,41463,202412,2024-12-07
신동아파밀리에,영덕동,70000,124.88,5,,41463,202412,2024-12-17
흥덕마을동원로얄듀크,영덕동,60000,84.9157,2,,41463,202412,2024-12-14
흥덕마을경남아너스빌(13블럭),영덕동,64000,158.649,9,,41463,202412,2024-12-05
대명레이크빌,영덕동,33700,68.27,4,,41463,202412,2024-12-07
기흥푸르지오포레피스,영덕동,58500,84.9334,16,,41463,202412,2024-12-03
신동아파밀리에,영덕동,75000,148.68,6,,41463,202501,2025-01-10
용인기흥효성해링턴플레이스,영덕동,50000,73.58,26,,41463,202501,2025-01-25
신동아파밀리에,영덕동,71000,124.88,16,,41463,202501,2025-01-31
용인기흥효성해링턴플레이스,영덕동,60700,84.92,21,,41463,202501,2025-01-24
영덕신일2,영덕동,30000,84.842,11,,41463,202501,2025-01-14
호반써밋레이크파크,영덕동,80000,84.9588,19,,41463,202501,2025-01-16
힉스유타워,영덕동,33750,59.79,13,,41463,202501,2025-01-18
영덕신일2,영덕동,28000,59.872,4,,41463,202501,2025-01-21
흥덕마을동원로얄듀크,영덕동,67500,84.6898,16,,41463,202501,2025-01-24
두진,영덕동,27000,59.73,13,,41463,202501,2025-01-24
두진,영덕동,26800,59.73,5,,41463,202501,2025-01-14
광교호수아델리움,영덕동,65000,84.8255,12,,41463,202501,2025-01-31
용인기흥효성해링턴플레이스,영덕동,60000,84.92,13,,41463,202501,2025-01-24
용인기흥효성해링턴플레이스,영덕동,60500,84.92,8,,41463,202501,2025-01-18
용인기흥효성해링턴플레이스,영덕동,60000,84.92,16,,41463,202501,2025-01-11
영덕신일2,영덕동,29900,59.872,12,,41463,202501,2025-01-14
흥덕마을7단지힐스테이트,영덕동,81000,84.982,12,,41463,202501,2025-01-04
기흥푸르지오포레피스,영덕동,63500,84.9334,26,,41463,202501,2025-01-11
경남아너스빌(11블럭),영덕동,69000,114.96,2,,41463,202501,2025-01-03
대명레이크빌,영덕동,39000,83.5,14,,41463,202501,2025-01-02
흥덕마을경남아너스빌(13블럭),영덕동,64000,158.649,13,,41463,202502,2025-02-28
영덕신일1,영덕동,39000,84.842,20,,41463,202502,2025-02-28
용인기흥효성해링턴플레이스,영덕동,54000,73.58,13,,41463,202502,2025-02-28
흥덕마을동원로얄듀크,영덕동,60000,84.9157,1,,41463,202502,2025-02-28
대명레이크빌,영덕동,37500,83.5,9,,41463,202502,2025-02-22
용인기흥효성해링턴플레이스,영덕동,54500,73.65,11,,41463,202502,2025-02-15
용인기흥효성해링턴플레이스,영덕동,53800,73.58,23,,41463,202502,2025-02-13
신동아파밀리에,영덕동,70000,139.33,9,,41463,202502,2025-02-14
흥덕우미린 레이크포레,영덕동,70500,84.98,5,,41463,202502,2025-02-13
용인기흥효성해링턴플레이스,영덕동,60000,84.92,19,,41463,202502,2025-02-18
영덕신일2,영덕동,29500,59.872,19,,41463,202502,2025-02-18
용인기흥효성해링턴플레이스,영덕동,54000,73.58,15,,41463,202502,2025-02-24
용인기흥효성해링턴플레이스,영덕동,53200,73.58,19,,41463,202502,2025-02-15
광교호수아델리움,영덕동,63000,84.968,1,,41463,202502,2025-02-25
용인기흥효성해링턴플레이스,영덕동,60500,84.92,5,,41463,202502,2025-02-14
영덕신일1,영덕동,29700,59.872,3,,41463,202502,2025-02-03
용인기흥효성해링턴플레이스,영덕동,60500,84.92,14,,41463,202502,2025-02-13
용인기흥효성해링턴플레이스,영덕동,57000,84.92,21,,41463,202502,2025-02-15
흥덕마을7단지힐스테이트,영덕동,81000,84.981,7,,41463,202502,2025-02-13
용인기흥효성해링턴플레이스,영덕동,92000,123.82,2,,41463,202502,2025-02-12
흥덕마을동원로얄듀크,영덕동,58000,84.6898,1,,41463,202502,2025-02-15
영덕신일1,영덕동,40000,84.842,4,,41463,202502,2025-02-07
영통빌리지,영덕동,48000,84.68,2,,41463,202502,2025-02-08
흥덕마을동원로얄듀크,영덕동,68000,84.6898,10,,41463,202502,2025-02-01
힉스유타워,영덕동,35500,59.72,20,,41463,202502,2025-02-03
흥덕마을자연앤스위첸,영덕동,63500,84.82,3,,41463,202502,2025-02-03
흥덕마을7단지힐스테이트,영덕동,72000,84.982,2,,41463,202502,2025-02-01
두진,영덕동,30500,59.73,11,,41463,202503,2025-03-21
용인기흥효성해링턴플레이스,영덕동,60000,84.92,10,,41463,202503,2025-03-22
신동아파밀리에,영덕동,73500,139.33,11,,41463,202503,2025-03-29
흥덕마을경남아너스빌(13블럭),영덕동,57500,114.96,17,,41463,202503,2025-03-16
흥덕마을자연앤스위첸,영덕동,70500,84.85,9,,41463,202503,2025-03-08
대명레이크빌,영덕동,34500,68.27,16,,41463,202503,2025-03-22
용인기흥효성해링턴플레이스,영덕동,50000,73.65,21,,41463,202503,2025-03-29
흥덕마을경남아너스빌(13블럭),영덕동,67000,158.649,7,,41463,202503,2025-03-05
용인기흥효성해링턴플레이스,영덕동,54000,73.65,19,,41463,202503,2025-03-15
힉스유타워,영덕동,37000,59.9,18,,41463,202503,2025-03-05
경남아너스빌(11블럭),영덕동,80500,158.649,5,,41463,202503,2025-03-23
영통빌리지,영덕동,47000,84.68,3,,41463,202503,2025-03-20
흥덕마을7단지힐스테이트,영덕동,74500,84.981,4,,41463,202503,2025-03-22
흥덕마을7단지힐스테이트,영덕동,83000,84.981,10,,41463,202503,2025-03-22
흥덕마을동원로얄듀크,영덕동,67500,84.6898,6,,41463,202503,2025-03-18
호반써밋레이크파크,영덕동,82000,84.9983,8,,41463,202503,2025-03-20
용인기흥효성해링턴플레이스,영덕동,57000,84.92,4,,41463,202503,2025-03-19
영덕신일1,영덕동,38000,84.842,7,,41463,202503,2025-03-06
흥덕마을동원로얄듀크,영덕동,59500,84.9157,1,,41463,202503,2025-03-15
영덕신일1,영덕동,31400,59.872,12,,41463,202503,2025-03-14
용인기흥효성해링턴플레이스,영덕동,53150,73.58,4,,41463,202503,2025-03-08
흥덕마을14단지호반베르디움,영덕동,72500,132.5861,13,,41463,202503,2025-03-05
신동아파밀리에,영덕동,84500,148.68,15,,41463,202503,2025-03-11
흥덕마을자연앤스위첸,영덕동,72500,84.82,19,,41463,202503,2025-03-08
흥덕마을동원로얄듀크,영덕동,62500,84.9157,9,,41463,202503,2025-03-18
흥덕마을동원로얄듀크,영덕동,68000,84.6898,16,,41463,202503,2025-03-15
대명레이크빌,영덕동,37000,83.5,13,,41463,202503,2025-03-14
흥덕마을경남아너스빌(13블럭),영덕동,56500,114.96,4,,41463,202503,2025-03-10
신동아파밀리에,영덕동,75500,139.33,8,,41463,202503,2025-03-06
흥덕마을7단지힐스테이트,영덕동,82000,84.981,7,,41463,202503,2025-03-01
힉스유타워,영덕동,34000,59.79,3,,41463,202503,2025-03-03
영통빌리지,영덕동,71000,84.99,2,,41463,202504,2025-04-30
흥덕마을경남아너스빌(13블럭),영덕동,60000,114.96,9,,41463,202504,2025-04-22
용인기흥효성해링턴플레이스,영덕동,59000,84.92,19,,41463,202504,2025-04-22
영덕신일1,영덕동,32000,59.872,6,,41463,202504,2025-04-19
광교호수아델리움,영덕동,65700,84.8255,10,,41463,202504,2025-04-26
경남아너스빌(11블럭),영덕동,69000,159.064,1,,41463,202504,2025-04-21
호반써밋레이크파크,영덕동,81000,84.9588,4,,41463,202504,2025-04-30
흥덕마을동원로얄듀크,영덕동,65500,84.6898,4,,41463,202504,2025-04-22
영덕신일1,영덕동,33500,84.842,10,,41463,202504,2025-04-22
신동아파밀리에,영덕동,77500,148.68,12,,41463,202504,2025-04-19
힉스유타워,영덕동,34200,59.79,5,,41463,202504,2025-04-07
두진,영덕동,35000,84.99,15,,41463,202504,2025-04-11
두진,영덕동,34900,84.99,15,,41463,202504,2025-04-22
영덕신일2,영덕동,29000,59.872,15,,41463,202504,2025-04-05
경남아너스빌(11블럭),영덕동,71000,114.96,14,,41463,202504,2025-04-24
흥덕마을동원로얄듀크,영덕동,69500,84.6898,7,,41463,202504,2025-04-12
영덕신일1,영덕동,29000,59.872,20,,41463,202504,2025-04-15
신동아파밀리에,영덕동,69000,139.33,12,,41463,202504,2025-04-03
용인기흥효성해링턴플레이스,영덕동,58500,84.92,17,,41463,202504,2025-04-12
호반써밋레이크파크,영덕동,76500,84.9588,5,,41463,202504,2025-04-05
대명레이크빌,영덕동,34900,68.27,19,,41463,202504,2025-04-05
힉스유타워,영덕동,35500,59.79,22,,41463,202504,2025-04-12
힉스유타워,영덕동,35500,59.72,20,,41463,202504,2025-04-05
흥덕마을7단지힐스테이트,영덕동,75000,84.981,8,,41463,202504,2025-04-11
청현마을기흥데시앙,영덕동,42500,84.99,17,,41463,202504,2025-04-05
용인기흥효성해링턴플레이스,영덕동,53800,73.65,14,,41463,202504,2025-04-05
광교호수아델리움,영덕동,67000,84.968,13,,41463,202504,2025-04-05
영통빌리지,영덕동,49000,84.68,1,,41463,202504,2025-04-05
두진,영덕동,35000,84.99,19,,41463,202504,2025-04-01
영덕신일2,영덕동,35000,84.842,1,,41463,202505,2025-05-27
경남아너스빌(11블럭),영덕동,73000,158.649,8,,41463,202505,2025-05-31
영통빌리지,영덕동,45700,84.68,4,,41463,202505,2025-05-21
흥덕마을경남아너스빌(13블럭),영덕동,57500,114.96,14,,41463,202505,2025-05-31
용인기흥효성해링턴플레이스,영덕동,57000,84.92,10,,41463,202505,2025-05-30
호반써밋레이크파크,영덕동,80000,84.9588,18,,41463,202505,2025-05-13
용인기흥효성해링턴플레이스,영덕동,59000,84.92,9,,41463,202505,2025-05-22
용인기흥효성해링턴플레이스,영덕동,59500,84.92,17,,41463,202505,2025-05-09
흥덕우미린 레이크포레,영덕동,74800,84.97,13,,41463,202505,2025-05-26
용인기흥효성해링턴플레이스,영덕동,58750,84.92,4,,41463,202505,2025-05-02
용인기흥효성해링턴플레이스,영덕동,60000,84.92,16,,41463,202505,2025-05-24
용인기흥효성해링턴플레이스,영덕동,60000,84.92,14,,41463,202505,2025-05-14
신동아파밀리에,영덕동,75000,148.68,16,,41463,202505,2025-05-27
두진,영덕동,27000,59.73,6,,41463,202505,2025-05-24
경남아너스빌(11블럭),영덕동,78000,159.064,6,,41463,202505,2025-05-14
광교호수아델리움,영덕동,64500,84.968,4,,41463,202505,2025-05-27
흥덕마을자연앤스위첸,영덕동,70000,84.82,14,,41463,202505,2025-05-27
영덕신일1,영덕동,32700,59.872,9,,41463,202505,2025-05-23
호반써밋레이크파크,영덕동,75000,84.9588,8,,41463,202505,2025-05-21
경남아너스빌(11블럭),영덕동,78000,159.064,6,,41463,202505,2025-05-13
영통빌리지,영덕동,37000,59.97,3,,41463,202505,2025-05-26
청현마을기흥데시앙,영덕동,40000,84.99,14,,41463,202505,2025-05-23
두진,영덕동,27000,59.73,7,,41463,202505,2025-05-23
경남아너스빌(11블럭),영덕동,74000,158.649,10,,41463,202505,2025-05-23
기흥푸르지오포레피스,영덕동,51200,59.6874,8,,41463,202505,2025-05-22
용인기흥효성해링턴플레이스,영덕동,54000,73.58,15,,41463,202505,2025-05-22
영통빌리지,영덕동,38000,59.57,1,,41463,202505,2025-05-21
광교호수아델리움,영덕동,68000,84.968,11,,41463,202505,2025-05-22
흥덕우미린 레이크포레,영덕동,74800,84.97,12,,41463,202505,2025-05-17
광교호수아델리움,영덕동,66800,84.8255,13,,41463,202505,2025-05-02
청현마을기흥데시앙,영덕동,41500,84.99,10,,41463,202505,2025-05-17
대명레이크빌,영덕동,41000,83.5,10,,41463,202505,2025-05-17
용인기흥효성해링턴플레이스,영덕동,60500,84.92,8,,41463,202505,2025-05-17
영통빌리지,영덕동,46000,84.68,4,,41463,202505,2025-05-09
힉스유타워,영덕동,34900,59.79,9,,41463,202505,2025-05-02
용인기흥효성해링턴플레이스,영덕동,57500,84.92,20,,41463,202505,2025-05-01
두진,영덕동,35000,84.99,3,,41463,202505,2025-05-14
흥덕마을동원로얄듀크,영덕동,69000,84.6898,13,,41463,202505,2025-05-13
흥덕마을자연앤스위첸,영덕동,70000,84.82,16,,41463,202505,2025-05-13
용인기흥효성해링턴플레이스,영덕동,57500,84.92,10,,41463,202505,2025-05-10
용인기흥효성해링턴플레이스,영덕동,59300,84.92,3,,41463,202505,2025-05-06
두진,영덕동,28400,59.73,4,,41463,202505,2025-05-06
광교호수아델리움,영덕동,68800,84.968,8,,41463,202506,2025-06-29
용인기흥효성해링턴플레이스,영덕동,58500,84.92,5,,41463,202506,2025-06-21
신동아파밀리에,영덕동,72500,148.68,13,,41463,202506,2025-06-27
흥덕마을동원로얄듀크,영덕동,58800,84.9157,1,,41463,202506,2025-06-27
용인기흥효성해링턴플레이스,영덕동,60000,84.92,15,,41463,202506,2025-06-27
대명레이크빌,영덕동,37000,83.5,5,,41463,202506,2025-06-26
용인기흥효성해링턴플레이스,영덕동,54800,73.58,15,,41463,202506,2025-06-28
두진,영덕동,29400,59.73,4,,41463,202506,2025-06-26
용인기흥효성해링턴플레이스,영덕동,52000,73.58,3,,41463,202506,2025-06-27
두진,영덕동,33550,84.99,18,,41463,202506,2025-06-15
경남아너스빌(11블럭),영덕동,70000,114.96,11,,41463,202506,2025-06-28
경남아너스빌(11블럭),영덕동,77000,158.649,8,,41463,202506,2025-06-28
영덕신일2,영덕동,38600,84.842,15,,41463,202506,2025-06-18
용인기흥효성해링턴플레이스,영덕동,54000,73.58,24,,41463,202506,2025-06-19
영덕신일1,영덕동,32300,59.872,14,,41463,202506,2025-06-12
영통빌리지,영덕동,37000,59.57,4,,41463,202506,2025-06-10
용인기흥효성해링턴플레이스,영덕동,59900,84.92,5,,41463,202506,2025-06-17
흥덕우미린 레이크포레,영덕동,74500,84.97,19,,41463,202506,2025-06-26
용인기흥효성해링턴플레이스,영덕동,91000,122.59,25,,41463,202506,2025-06-18
기흥푸르지오포레피스,영덕동,66000,84.9334,16,,41463,202506,2025-06-23
흥덕마을동원로얄듀크,영덕동,71000,84.6898,9,,41463,202506,2025-06-21
기흥푸르지오포레피스,영덕동,55000,59.8573,4,,41463,202506,2025-06-27
흥덕마을경남아너스빌(13블럭),영덕동,57000,114.96,18,,41463,202506,2025-06-08
영덕신일1,영덕동,30800,59.872,4,,41463,202506,2025-06-21
영덕신일2,영덕동,29400,59.872,15,,41463,202506,2025-06-19
흥덕마을14단지호반베르디움,영덕동,67000,132.5861,20,,41463,202506,2025-06-21
경남아너스빌(11블럭),영덕동,64000,114.96,7,,41463,202506,2025-06-24
흥덕마을자연앤스위첸,영덕동,72000,84.82,12,,41463,202506,2025-06-05
신동아파밀리에,영덕동,65000,114.9,5,,41463,202506,2025-06-11
호반써밋레이크파크,영덕동,80000,84.9588,15,,41463,202506,2025-06-18
용인기흥효성해링턴플레이스,영덕동,58000,84.92,7,,41463,202506,2025-06-21
대명레이크빌,영덕동,35800,83.5,1,,41463,202506,2025-06-19
경남아너스빌(11블럭),영덕동,70000,158.649,1,,41463,202506,2025-06-19
흥덕마을7단지힐스테이트,영덕동,80500,84.981,12,,41463,202506,2025-06-18
영통빌리지,영덕동,62000,84.99,2,,41463,202506,2025-06-14
영덕신일1,영덕동,30000,59.872,8,,41463,202506,2025-06-18
영덕신일2,영덕동,38000,84.842,19,,41463,202506,2025-06-17
호반써밋레이크파크,영덕동,84000,84.9983,19,,41463,202506,2025-06-17
용인기흥효성해링턴플레이스,영덕동,53800,73.58,20,,41463,202506,2025-06-08
영덕신일2,영덕동,28800,59.872,10,,41463,202506,2025-06-07
청현마을기흥데시앙,영덕동,33500,59.98,5,,41463,202506,2025-06-14
흥덕마을경남아너스빌(13블럭),영덕동,67500,158.649,7,,41463,202506,2025-06-13
영덕신일1,영덕동,30000,59.872,16,,41463,202506,2025-06-12
신동아파밀리에,영덕동,67500,114.9,14,,41463,202506,2025-06-10
용인기흥효성해링턴플레이스,영덕동,59000,84.92,19,,41463,202506,2025-06-10
용인기흥효성해링턴플레이스,영덕동,59300,84.92,8,,41463,202506,2025-06-07
흥덕마을동원로얄듀크,영덕동,62500,84.9157,4,,41463,202506,2025-06-05
신동아파밀리에,영덕동,67000,114.9,8,,41463,202506,2025-06-03
경남아너스빌(11블럭),영덕동,70500,114.96,15,,41463,202507,2025-07-22
호반써밋레이크파크,영덕동,77500,84.9588,9,,41463,202507,2025-07-04
영덕신일1,영덕동,35000,84.842,3,,41463,202507,2025-07-22
두진,영덕동,35000,84.99,20,,41463,202507,2025-07-26
호반써밋레이크파크,영덕동,83000,84.9983,7,,41463,202507,2025-07-22
신동아파밀리에,영덕동,80000,148.68,11,,41463,202507,2025-07-19
청현마을기흥데시앙,영덕동,37500,84.99,1,,41463,202507,2025-07-31
영통빌리지,영덕동,49000,84.68,3,,41463,202507,2025-07-31
대명레이크빌,영덕동,42000,83.5,16,,41463,202507,2025-07-31
호반써밋레이크파크,영덕동,81700,84.9588,8,,41463,202507,2025-07-28
영덕신일1,영덕동,51000,126.868,5,,41463,202507,2025-07-30
용인기흥효성해링턴플레이스,영덕동,59800,84.92,8,,41463,202507,2025-07-30
청현마을기흥데시앙,영덕동,34000,84.99,1,,41463,202507,2025-07-08
흥덕마을경남아너스빌(13블럭),영덕동,65500,158.649,17,,41463,202507,2025-07-28
영통빌리지,영덕동,37500,59.57,1,,41463,202507,2025-07-07
광교호수아델리움,영덕동,66800,84.8255,5,,41463,202507,2025-07-25
용인기흥효성해링턴플레이스,영덕동,52700,73.65,8,,41463,202507,2025-07-25
신동아파밀리에,영덕동,77000,148.68,4,,41463,202507,2025-07-25
흥덕우미린 레이크포레,영덕동,75800,84.97,6,,41463,202507,2025-07-22
흥덕마을동원로얄듀크,영덕동,63000,84.9157,8,,41463,202507,2025-07-17
흥덕마을동원로얄듀크,영덕동,70000,84.6898,5,,41463,202507,2025-07-19
호반써밋레이크파크,영덕동,80700,84.9588,7,,41463,202507,2025-07-05
대명레이크빌,영덕동,34000,68.27,6,,41463,202507,2025-07-01
흥덕마을동원로얄듀크,영덕동,63000,84.9157,5,,41463,202507,2025-07-05
용인기흥효성해링턴플레이스,영덕동,60000,84.92,25,,41463,202507,2025-07-04
용인기흥효성해링턴플레이스,영덕동,53400,73.65,14,,41463,202507,2025-07-03
흥덕마을7단지힐스테이트,영덕동,78300,84.982,7,,41463,202507,2025-07-05
