deal_ym,aptNm,umdNm,dealAmount_raw,dealYear,dealMonth,dealDay,excluUseAr_raw,floor_raw,buildYear_raw,cdealType,cdealDay,roadNm,price,area_m2,floor,buildYear,date
201808,우미린제일풍경채,석우동,"42,900",2018,8,22,96.1628,32,2008,,,동탄반석로,42900,96.1628,32,2008,2018-08-22
201808,푸르지오,석우동,"32,000",2018,8,18,57.8,11,2008,,,동탄반석로,32000,57.8,11,2008,2018-08-18
201808,METAPOLIS,반송동,"54,500",2018,8,22,96.22,16,2010,,,동탄중앙로,54500,96.22,16,2010,2018-08-22
201808,시범다은마을포스코더샵,반송동,"44,000",2018,8,18,98.4746,5,2007,,,동탄문화센터로,44000,98.4746,5,2007,2018-08-18
201808,푸르지오,석우동,"31,500",2018,8,16,57.8,19,2008,,,동탄반석로,31500,57.8,19,2008,2018-08-16
201808,시범한빛마을케이씨씨스위첸,반송동,"41,500",2018,8,18,84.7862,17,2007,,,동탄시범한빛길,41500,84.7862,17,2007,2018-08-18
201808,서동탄역우남퍼스트빌아파트,능동,"21,250",2018,8,18,84.2119,10,2003,,,10용사로,21250,84.2119,10,2003,2018-08-18
201808,시범다은마을삼성래미안,반송동,"47,000",2018,8,11,84.6098,24,2007,,,메타폴리스로,47000,84.6098,24,2007,2018-08-11
201808,시범한빛마을금호어울림,반송동,"45,000",2018,8,17,84.465,16,2007,,,동탄중앙로,45000,84.465,16,2007,2018-08-17
201808,시범한빛마을케이씨씨스위첸,반송동,"38,000",2018,8,19,84.786,12,2007,,,동탄시범한빛길,38000,84.786,12,2007,2018-08-19
201808,에스케이뷰파크2차,기산동,"36,000",2018,8,15,84.9675,21,2017,,,동탄지성로,36000,84.9675,21,2017,2018-08-15
201808,시범한빛마을삼부르네상스,반송동,"38,000",2018,8,8,84.768,17,2007,,,동탄반석로,38000,84.768,17,2007,2018-08-08
201808,시범한빛마을금호어울림,반송동,"39,500",2018,8,4,66.962,18,2007,,,동탄중앙로,39500,66.962,18,2007,2018-08-04
201808,푸르지오,석우동,"29,500",2018,8,14,59.556,4,2008,,,동탄반석로,29500,59.556,4,2008,2018-08-14
201808,시범다은마을우남퍼스트빌,반송동,"39,000",2018,8,15,84.4275,4,2007,,,동탄중앙로,39000,84.4275,4,2007,2018-08-15
201808,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"37,450",2018,8,18,59.07,8,2007,,,동탄중앙로,37450,59.07,8,2007,2018-08-18
201808,서동탄역우남퍼스트빌아파트,능동,"21,800",2018,8,11,84.2119,15,2003,,,10용사로,21800,84.2119,15,2003,2018-08-11
201808,서동탄역우남퍼스트빌아파트,능동,"21,700",2018,8,6,84.2119,13,2003,,,10용사로,21700,84.2119,13,2003,2018-08-06
201808,시범한빛마을한화꿈에그린,반송동,"43,300",2018,8,7,84.73,25,2007,,,동탄시범한빛길,43300,84.73,25,2007,2018-08-07
201808,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"31,600",2018,8,14,76.51,26,2008,,,동탄숲속로,31600,76.51,26,2008,2018-08-14
201808,자연앤데시앙,능동,"27,000",2018,8,16,74.6,5,2008,,,동탄숲속로,27000,74.6,5,2008,2018-08-16
201808,자연앤데시앙,능동,"26,300",2018,8,15,59.52,10,2008,,,동탄숲속로,26300,59.52,10,2008,2018-08-15
201808,에스케이뷰파크2차,기산동,"37,300",2018,8,11,84.9815,13,2017,,,동탄지성로,37300,84.9815,13,2017,2018-08-11
201808,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"30,500",2018,8,11,84.51,1,2008,,,동탄숲속로,30500,84.51,1,2008,2018-08-11
201808,시범한빛마을케이씨씨스위첸,반송동,"38,000",2018,8,6,84.7328,8,2007,,,동탄시범한빛길,38000,84.7328,8,2007,2018-08-06
201808,자연앤데시앙,능동,"26,600",2018,8,7,74.6,18,2008,,,동탄숲속로,26600,74.6,18,2008,2018-08-07
201808,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"37,300",2018,8,16,59.07,11,2007,,,동탄중앙로,37300,59.07,11,2007,2018-08-16
201808,푸른마을모아미래도,능동,"31,000",2018,8,7,83.737,6,2008,,,동탄공원로,31000,83.737,6,2008,2018-08-07
201808,행복마을 참누리 에듀파크(101동-113동),기산동,"23,700",2018,8,13,84.914,11,2006,,,동탄지성로,23700,84.914,11,2006,2018-08-13
201808,동탄숲속마을 모아미래도1단지,능동,"25,900",2018,8,16,59.37,4,2008,,,동탄숲속로,25900,59.37,4,2008,2018-08-16
201808,시범한빛마을한화꿈에그린,반송동,"43,000",2018,8,11,84.79,22,2007,,,동탄시범한빛길,43000,84.79,22,2007,2018-08-11
201808,시범한빛마을한화꿈에그린,반송동,"39,000",2018,8,10,84.8,1,2007,,,동탄시범한빛길,39000,84.8,1,2007,2018-08-10
201808,시범한빛마을케이씨씨스위첸,반송동,"38,000",2018,8,4,84.786,8,2007,,,동탄시범한빛길,38000,84.786,8,2007,2018-08-04
201808,동탄숲속마을모아미래도2단지,능동,"32,100",2018,8,3,100.92,4,2008,,,동탄숲속로,32100,100.92,4,2008,2018-08-03
201808,푸르지오,석우동,"32,000",2018,8,4,57.8,21,2008,,,동탄반석로,32000,57.8,21,2008,2018-08-04
201808,롯데캐슬,석우동,"43,900",2018,8,3,109.32,25,2008,,,동탄반석로,43900,109.32,25,2008,2018-08-03
201808,우미린제일풍경채,석우동,"40,500",2018,8,11,96.3842,5,2008,,,동탄반석로,40500,96.3842,5,2008,2018-08-11
201808,동탄시범다은마을 메타역 롯데캐슬,반송동,"40,500",2018,8,9,84.504,14,2007,,,메타폴리스로,40500,84.504,14,2007,2018-08-09
201808,행복마을 참누리 에듀파크(101동-113동),기산동,"22,000",2018,8,8,84.914,3,2006,,,동탄지성로,22000,84.914,3,2006,2018-08-08
201808,동탄숲속마을 모아미래도1단지,능동,"25,500",2018,8,8,60.49,4,2008,,,동탄숲속로,25500,60.49,4,2008,2018-08-08
201808,우미린제일풍경채,석우동,"35,500",2018,8,6,76.4593,15,2008,,,동탄반석로,35500,76.4593,15,2008,2018-08-06
201808,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"31,800",2018,8,6,59.07,1,2007,,,동탄중앙로,31800,59.07,1,2007,2018-08-06
201808,동탄시범다은마을 메타역 롯데캐슬,반송동,"47,000",2018,8,3,103.295,11,2007,,,메타폴리스로,47000,103.295,11,2007,2018-08-03
201808,솔빛마을경남아너스빌,반송동,"48,000",2018,8,2,103.3947,14,2007,,,동탄반석로,48000,103.3947,14,2007,2018-08-02
201809,솔빛마을경남아너스빌,반송동,"48,000",2018,9,6,128.4145,2,2007,,,동탄반석로,48000,128.4145,2,2007,2018-09-06
201809,시범한빛마을삼부르네상스,반송동,"40,000",2018,9,19,84.691,6,2007,,,동탄반석로,40000,84.691,6,2007,2018-09-19
201809,능동마을이지더원,능동,"33,000",2018,9,15,83.5573,8,2008,,,동탄원천로,33000,83.5573,8,2008,2018-09-15
201809,자연앤데시앙,능동,"33,800",2018,9,27,84.94,9,2008,,,동탄숲속로,33800,84.94,9,2008,2018-09-27
201809,푸르지오,석우동,"37,800",2018,9,21,57.8,16,2008,,,동탄반석로,37800,57.8,16,2008,2018-09-21
201809,푸르지오,석우동,"36,700",2018,9,3,84.065,23,2008,,,동탄반석로,36700,84.065,23,2008,2018-09-03
201809,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"31,000",2018,9,29,76.5,5,2008,,,동탄숲속로,31000,76.5,5,2008,2018-09-29
201809,푸른마을두산위브,능동,"30,300",2018,9,27,72.68,20,2007,,,동탄공원로,30300,72.68,20,2007,2018-09-27
201809,시범다은마을포스코더샵,반송동,"58,500",2018,9,28,120.2263,7,2007,,,동탄문화센터로,58500,120.2263,7,2007,2018-09-28
201809,나루마을한화꿈에그린,반송동,"46,000",2018,9,18,113.61,20,2007,,,동탄중앙로,46000,113.61,20,2007,2018-09-18
201809,솔빛마을경남아너스빌,반송동,"60,900",2018,9,17,128.4145,24,2007,,,동탄반석로,60900,128.4145,24,2007,2018-09-17
201809,솔빛마을경남아너스빌,반송동,"53,000",2018,9,1,128.4145,15,2007,,,동탄반석로,53000,128.4145,15,2007,2018-09-01
201809,동탄시범다은마을 메타역 롯데캐슬,반송동,"41,000",2018,9,12,84.814,5,2007,,,메타폴리스로,41000,84.814,5,2007,2018-09-12
201809,푸르지오,석우동,"39,000",2018,9,10,84.065,5,2008,,,동탄반석로,39000,84.065,5,2008,2018-09-10
201809,푸르지오,석우동,"41,000",2018,9,10,75.076,28,2008,,,동탄반석로,41000,75.076,28,2008,2018-09-10
201809,우미린제일풍경채,석우동,"39,000",2018,9,10,80.3931,26,2008,,,동탄반석로,39000,80.3931,26,2008,2018-09-10
201809,서동탄역파크자이,능동,"34,500",2018,9,18,84.976,11,2018,,,서동탄로,34500,84.976,11,2018,2018-09-18
201809,신일유토빌,석우동,"49,000",2018,9,8,128.379,8,2008,,,동탄반석로,49000,128.379,8,2008,2018-09-08
201809,푸르지오,석우동,"33,700",2018,9,9,57.8,7,2008,,,동탄반석로,33700,57.8,7,2008,2018-09-09
201809,시범한빛마을삼부르네상스,반송동,"43,500",2018,9,15,84.691,18,2007,,,동탄반석로,43500,84.691,18,2007,2018-09-15
201809,동탄시범다은마을 월드메르디앙 반도유보라,반송동,"43,500",2018,9,20,59.07,6,2007,,,동탄중앙로,43500,59.07,6,2007,2018-09-20
201809,시범한빛마을케이씨씨스위첸,반송동,"37,500",2018,9,29,84.6517,2,2007,,,동탄시범한빛길,37500,84.6517,2,2007,2018-09-29
201809,포스코더샵2차,능동,"33,200",2018,9,14,84.3079,2,2008,,,동탄공원로,33200,84.3079,2,2008,2018-09-14
201809,솔빛마을신도브래뉴,반송동,"40,000",2018,9,8,84.9245,11,2007,,,동탄반석로,40000,84.9245,11,2007,2018-09-08
201809,자연앤데시앙,능동,"27,300",2018,9,29,74.6,23,2008,,,동탄숲속로,27300,74.6,23,2008,2018-09-29
201809,능동마을이지더원,능동,"33,000",2018,9,29,83.5573,3,2008,,,동탄원천로,33000,83.5573,3,2008,2018-09-29
201809,능동마을이지더원,능동,"32,900",2018,9,29,78.2912,16,2008,,,동탄원천로,32900,78.2912,16,2008,2018-09-29
201809,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"33,000",2018,9,15,76.7822,24,2007,,,동탄반석로,33000,76.7822,24,2007,2018-09-15
201809,서해더블루(93-8),반송동,"49,000",2018,9,19,99.1553,19,2009,,,메타폴리스로,49000,99.1553,19,2009,2018-09-19
201809,포스코더샵2차,능동,"35,700",2018,9,7,84.6199,4,2008,,,동탄공원로,35700,84.6199,4,2008,2018-09-07
201809,푸르지오,석우동,"35,400",2018,9,10,75.076,21,2008,,,동탄반석로,35400,75.076,21,2008,2018-09-10
201809,동탄시범다은마을 메타역 롯데캐슬,반송동,"51,000",2018,9,4,103.295,14,2007,,,메타폴리스로,51000,103.295,14,2007,2018-09-04
201809,동탄플래티넘,반송동,"50,000",2018,9,22,122.53,23,2010,,,동탄지성로,50000,122.53,23,2010,2018-09-22
201809,METAPOLIS,반송동,"59,000",2018,9,15,96.22,45,2010,,,동탄중앙로,59000,96.22,45,2010,2018-09-15
201809,솔빛마을서해그랑블,반송동,"53,000",2018,9,20,100.705,11,2007,,,동탄문화센터로,53000,100.705,11,2007,2018-09-20
201809,나루마을한화꿈에그린우림필유,반송동,"37,100",2018,9,21,84.94,6,2007,,,동탄반석로,37100,84.94,6,2007,2018-09-21
201809,동탄숲속마을 능동역 리체 더 포레스트,능동,"29,900",2018,9,13,87.9844,15,2008,,,동탄숲속로,29900,87.9844,15,2008,2018-09-13
201809,솔빛마을경남아너스빌,반송동,"51,000",2018,9,7,128.4145,4,2007,,,동탄반석로,51000,128.4145,4,2007,2018-09-07
201809,나루마을월드메르디앙반도유보라,반송동,"49,700",2018,9,11,139.4524,7,2007,,,동탄나루로,49700,139.4524,7,2007,2018-09-11
201809,자연앤데시앙,능동,"30,000",2018,9,19,84.57,26,2008,,,동탄숲속로,30000,84.57,26,2008,2018-09-19
201809,나루마을한화꿈에그린우림필유,반송동,"38,500",2018,9,18,84.94,13,2007,,,동탄반석로,38500,84.94,13,2007,2018-09-18
201809,시범다은마을포스코더샵,반송동,"43,000",2018,9,8,84.5111,3,2007,,,동탄문화센터로,43000,84.5111,3,2007,2018-09-08
201809,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"36,900",2018,9,27,84.6841,9,2007,,,동탄반석로,36900,84.6841,9,2007,2018-09-27
201809,시범한빛마을동탄아이파크,반송동,"58,000",2018,9,6,84.96,6,2007,,,동탄지성로,58000,84.96,6,2007,2018-09-06
201809,나루마을월드메르디앙반도유보라,반송동,"50,000",2018,9,30,139.4524,3,2007,,,동탄나루로,50000,139.4524,3,2007,2018-09-30
201809,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"36,500",2018,9,29,84.6595,12,2007,,,동탄반석로,36500,84.6595,12,2007,2018-09-29
201809,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"35,500",2018,9,8,84.6595,17,2007,,,동탄반석로,35500,84.6595,17,2007,2018-09-08
201809,동탄숲속마을 모아미래도1단지,능동,"27,200",2018,9,1,60.49,20,2008,,,동탄숲속로,27200,60.49,20,2008,2018-09-01
201809,동탄숲속마을 모아미래도1단지,능동,"29,700",2018,9,29,60.49,17,2008,,,동탄숲속로,29700,60.49,17,2008,2018-09-29
201809,신일유토빌,석우동,"51,000",2018,9,7,128.379,23,2008,,,동탄반석로,51000,128.379,23,2008,2018-09-07
201809,동탄숲속마을 모아미래도1단지,능동,"35,200",2018,9,15,84.96,16,2008,,,동탄숲속로,35200,84.96,16,2008,2018-09-15
201809,푸른마을두산위브,능동,"30,500",2018,9,15,81.12,21,2007,,,동탄공원로,30500,81.12,21,2007,2018-09-15
201809,푸른마을두산위브,능동,"30,350",2018,9,10,73.33,33,2007,,,동탄공원로,30350,73.33,33,2007,2018-09-10
201809,포스코더샵2차,능동,"34,000",2018,9,28,84.3079,31,2008,,,동탄공원로,34000,84.3079,31,2008,2018-09-28
201809,포스코더샵2차,능동,"31,000",2018,9,15,76.5336,3,2008,,,동탄공원로,31000,76.5336,3,2008,2018-09-15
201809,롯데캐슬,석우동,"53,900",2018,9,29,109.32,8,2008,,,동탄반석로,53900,109.32,8,2008,2018-09-29
201809,솔빛마을경남아너스빌,반송동,"55,000",2018,9,9,103.3947,18,2007,,,동탄반석로,55000,103.3947,18,2007,2018-09-09
201809,나루마을한화꿈에그린,반송동,"41,700",2018,9,29,97.6,9,2007,,,동탄중앙로,41700,97.6,9,2007,2018-09-29
201809,나루마을한화꿈에그린,반송동,"39,700",2018,9,15,96.84,15,2007,,,동탄중앙로,39700,96.84,15,2007,2018-09-15
201809,시범한빛마을삼부르네상스,반송동,"42,500",2018,9,11,84.691,3,2007,,,동탄반석로,42500,84.691,3,2007,2018-09-11
201809,포스코더샵2차,능동,"32,000",2018,9,19,76.1565,17,2008,,,동탄공원로,32000,76.1565,17,2008,2018-09-19
201809,시범한빛마을삼부르네상스,반송동,"42,000",2018,9,14,84.768,3,2007,,,동탄반석로,42000,84.768,3,2007,2018-09-14
201809,센트럴S타운,반송동,"10,000",2018,9,19,24.53,7,2008,,,메타폴리스로,10000,24.53,7,2008,2018-09-19
201809,센트럴S타운,반송동,"9,500",2018,9,19,19.59,9,2008,,,메타폴리스로,9500,19.59,9,2008,2018-09-19
201809,자연앤데시앙,능동,"27,750",2018,9,6,74.6,20,2008,,,동탄숲속로,27750,74.6,20,2008,2018-09-06
201809,METAPOLIS,반송동,"79,800",2018,9,16,128.44,35,2010,,,동탄중앙로,79800,128.44,35,2010,2018-09-16
201809,나루마을한화꿈에그린,반송동,"40,700",2018,9,29,113.64,2,2007,,,동탄중앙로,40700,113.64,2,2007,2018-09-29
201809,나루마을한화꿈에그린,반송동,"41,000",2018,9,27,113.64,2,2007,,,동탄중앙로,41000,113.64,2,2007,2018-09-27
201809,나루마을한화꿈에그린,반송동,"45,500",2018,9,15,113.18,9,2007,,,동탄중앙로,45500,113.18,9,2007,2018-09-15
201809,포스코더샵2차,능동,"32,000",2018,9,14,76.1565,20,2008,,,동탄공원로,32000,76.1565,20,2008,2018-09-14
201809,능동마을이지더원,능동,"30,000",2018,9,14,83.5573,2,2008,,,동탄원천로,30000,83.5573,2,2008,2018-09-14
201809,능동마을이지더원,능동,"31,000",2018,9,15,78.2912,8,2008,,,동탄원천로,31000,78.2912,8,2008,2018-09-15
201809,자연앤데시앙,능동,"33,000",2018,9,11,84.94,10,2008,,,동탄숲속로,33000,84.94,10,2008,2018-09-11
201809,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"29,900",2018,9,20,76.51,16,2008,,,동탄숲속로,29900,76.51,16,2008,2018-09-20
201809,푸른마을모아미래도,능동,"25,000",2018,9,19,59.192,14,2008,,,동탄공원로,25000,59.192,14,2008,2018-09-19
201809,자연앤데시앙,능동,"26,400",2018,9,6,59.52,9,2008,,,동탄숲속로,26400,59.52,9,2008,2018-09-06
201809,동탄숲속마을 모아미래도1단지,능동,"37,200",2018,9,29,84.96,25,2008,,,동탄숲속로,37200,84.96,25,2008,2018-09-29
201809,동탄숲속마을 모아미래도1단지,능동,"27,700",2018,9,6,59.37,9,2008,,,동탄숲속로,27700,59.37,9,2008,2018-09-06
201809,푸른마을모아미래도,능동,"23,400",2018,9,4,59.192,5,2008,,,동탄공원로,23400,59.192,5,2008,2018-09-04
201809,푸른마을모아미래도,능동,"23,800",2018,9,4,59.192,9,2008,,,동탄공원로,23800,59.192,9,2008,2018-09-04
201809,자연앤데시앙,능동,"31,000",2018,9,17,84.84,17,2008,,,동탄숲속로,31000,84.84,17,2008,2018-09-17
201809,솔빛마을쌍용예가,반송동,"39,500",2018,9,28,84.9794,21,2007,,,동탄반석로,39500,84.9794,21,2007,2018-09-28
201809,솔빛마을경남아너스빌,반송동,"55,000",2018,9,9,128.4145,16,2007,,,동탄반석로,55000,128.4145,16,2007,2018-09-09
201809,시범다은마을삼성래미안,반송동,"59,000",2018,9,10,113.6529,20,2007,,,메타폴리스로,59000,113.6529,20,2007,2018-09-10
201809,푸른마을모아미래도,능동,"26,500",2018,9,1,83.737,2,2008,,,동탄공원로,26500,83.737,2,2008,2018-09-01
201809,푸른마을모아미래도,능동,"27,350",2018,9,12,83.737,3,2008,,,동탄공원로,27350,83.737,3,2008,2018-09-12
201809,시범한빛마을동탄아이파크,반송동,"56,700",2018,9,1,84.961,15,2007,,,동탄지성로,56700,84.961,15,2007,2018-09-01
201809,시범한빛마을금호어울림,반송동,"48,800",2018,9,17,84.54,31,2007,,,동탄중앙로,48800,84.54,31,2007,2018-09-17
201809,포스코더샵2차,능동,"35,000",2018,9,4,84.6199,16,2008,,,동탄공원로,35000,84.6199,16,2008,2018-09-04
201809,솔빛마을쌍용예가,반송동,"32,500",2018,9,7,78.7193,4,2007,,,동탄반석로,32500,78.7193,4,2007,2018-09-07
201809,자연앤데시앙,능동,"32,000",2018,9,28,84.94,27,2008,,,동탄숲속로,32000,84.94,27,2008,2018-09-28
201809,동탄숲속마을 모아미래도1단지,능동,"35,650",2018,9,8,84.96,8,2008,,,동탄숲속로,35650,84.96,8,2008,2018-09-08
201809,솔빛마을신도브래뉴,반송동,"37,900",2018,9,27,84.9245,2,2007,,,동탄반석로,37900,84.9245,2,2007,2018-09-27
201809,포스코더샵2차,능동,"32,500",2018,9,11,76.5336,13,2008,,,동탄공원로,32500,76.5336,13,2008,2018-09-11
201809,동탄푸른마을신일해피트리,능동,"23,000",2018,9,10,59.05,10,2008,,,동탄공원로,23000,59.05,10,2008,2018-09-10
201809,동탄숲속마을 모아미래도1단지,능동,"27,500",2018,9,15,59.37,5,2008,,,동탄숲속로,27500,59.37,5,2008,2018-09-15
201809,자연앤데시앙,능동,"28,550",2018,9,7,74.6,20,2008,,,동탄숲속로,28550,74.6,20,2008,2018-09-07
201809,METAPOLIS,반송동,"58,000",2018,9,7,96.22,34,2010,,,동탄중앙로,58000,96.22,34,2010,2018-09-07
201809,우미린제일풍경채,석우동,"38,000",2018,9,29,75.87,2,2008,,,동탄반석로,38000,75.87,2,2008,2018-09-29
201809,솔빛마을쌍용예가,반송동,"33,000",2018,9,19,78.7193,2,2007,,,동탄반석로,33000,78.7193,2,2007,2018-09-19
201809,솔빛마을쌍용예가,반송동,"35,900",2018,9,4,84.9794,10,2007,,,동탄반석로,35900,84.9794,10,2007,2018-09-04
201809,METAPOLIS,반송동,"80,000",2018,9,11,128.44,46,2010,,,동탄중앙로,80000,128.44,46,2010,2018-09-11
201809,나루마을신도브래뉴,반송동,"51,700",2018,9,20,128.015,13,2007,,,동탄반석로,51700,128.015,13,2007,2018-09-20
201809,나루마을한화꿈에그린,반송동,"44,400",2018,9,13,113.18,18,2007,,,동탄중앙로,44400,113.18,18,2007,2018-09-13
201809,솔빛마을신도브래뉴,반송동,"40,000",2018,9,17,84.9245,24,2007,,,동탄반석로,40000,84.9245,24,2007,2018-09-17
201809,우미린제일풍경채,석우동,"39,600",2018,9,27,76.4593,24,2008,,,동탄반석로,39600,76.4593,24,2008,2018-09-27
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"32,800",2018,9,21,76.51,19,2008,,,동탄숲속로,32800,76.51,19,2008,2018-09-21
201809,우미린제일풍경채,석우동,"39,500",2018,9,29,74.092,7,2008,,,동탄반석로,39500,74.092,7,2008,2018-09-29
201809,시범한빛마을삼부르네상스,반송동,"43,000",2018,9,14,84.768,6,2007,,,동탄반석로,43000,84.768,6,2007,2018-09-14
201809,동탄시범다은마을센트럴파크뷰,반송동,"34,600",2018,9,17,81.512,19,2008,,,동탄공원로1길,34600,81.512,19,2008,2018-09-17
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"32,500",2018,9,21,76.51,10,2008,,,동탄숲속로,32500,76.51,10,2008,2018-09-21
201809,동탄시범다은마을센트럴파크뷰,반송동,"34,000",2018,9,17,81.512,17,2008,,,동탄공원로1길,34000,81.512,17,2008,2018-09-17
201809,동탄시범다은마을센트럴파크뷰,반송동,"31,700",2018,9,29,81.292,16,2008,,,동탄공원로1길,31700,81.292,16,2008,2018-09-29
201809,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"29,900",2018,9,12,76.51,15,2008,,,동탄숲속로,29900,76.51,15,2008,2018-09-12
201809,시범다은마을포스코더샵,반송동,"43,000",2018,9,15,98.4746,2,2007,,,동탄문화센터로,43000,98.4746,2,2007,2018-09-15
201809,동탄위버폴리스,반송동,"47,700",2018,9,21,121.5781,12,2009,,,동탄지성로,47700,121.5781,12,2009,2018-09-21
201809,나루마을신도브래뉴,반송동,"46,800",2018,9,15,96.4338,12,2007,,,동탄반석로,46800,96.4338,12,2007,2018-09-15
201809,나루마을신도브래뉴,반송동,"42,000",2018,9,20,103.9466,2,2007,,,동탄반석로,42000,103.9466,2,2007,2018-09-20
201809,신동탄푸르지오,기산동,"20,000",2018,9,28,84.9259,13,2005,,,동탄지성로,20000,84.9259,13,2005,2018-09-28
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"30,700",2018,9,28,76.5,11,2008,,,동탄숲속로,30700,76.5,11,2008,2018-09-28
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"33,500",2018,9,21,84.55,26,2008,,,동탄숲속로,33500,84.55,26,2008,2018-09-21
201809,행복마을 참누리 에듀파크(101동-113동),기산동,"28,500",2018,9,15,119.452,5,2006,,,동탄지성로,28500,119.452,5,2006,2018-09-15
201809,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"30,500",2018,9,29,76.51,10,2008,,,동탄숲속로,30500,76.51,10,2008,2018-09-29
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"32,000",2018,9,12,76.51,11,2008,,,동탄숲속로,32000,76.51,11,2008,2018-09-12
201809,나루마을한화꿈에그린우림필유,반송동,"34,700",2018,9,5,84.96,5,2007,,,동탄반석로,34700,84.96,5,2007,2018-09-05
201809,푸른마을두산위브,능동,"28,000",2018,9,11,81.12,4,2007,,,동탄공원로,28000,81.12,4,2007,2018-09-11
201809,푸른마을모아미래도,능동,"23,800",2018,9,29,59.192,16,2008,,,동탄공원로,23800,59.192,16,2008,2018-09-29
201809,푸른마을모아미래도,능동,"27,900",2018,9,27,83.737,1,2008,,,동탄공원로,27900,83.737,1,2008,2018-09-27
201809,동탄숲속마을자연앤경남아너스빌(1124-0),능동,"30,000",2018,9,29,76.51,5,2008,,,동탄숲속로,30000,76.51,5,2008,2018-09-29
201809,시범한빛마을한화꿈에그린,반송동,"55,000",2018,9,18,84.73,8,2007,,,동탄시범한빛길,55000,84.73,8,2007,2018-09-18
201809,나루마을한화꿈에그린우림필유,반송동,"38,000",2018,9,10,84.94,16,2007,,,동탄반석로,38000,84.94,16,2007,2018-09-10
201809,솔빛마을경남아너스빌,반송동,"49,800",2018,9,6,103.3947,27,2007,,,동탄반석로,49800,103.3947,27,2007,2018-09-06
201809,동탄나루마을동탄역U.BORA여울숲1.0,반송동,"37,000",2018,9,19,84.6595,4,2007,,,동탄반석로,37000,84.6595,4,2007,2018-09-19
201809,나루마을월드메르디앙반도유보라,반송동,"40,500",2018,9,17,101.9599,7,2007,,,동탄나루로,40500,101.9599,7,2007,2018-09-17
201809,나루마을월드메르디앙반도유보라,반송동,"50,000",2018,9,15,139.4524,14,2007,,,동탄나루로,50000,139.4524,14,2007,2018-09-15
201809,나루마을월드메르디앙반도유보라,반송동,"59,000",2018,9,14,166.9669,12,2007,,,동탄나루로,59000,166.9669,12,2007,2018-09-14
201809,나루마을월드메르디앙반도유보라,반송동,"40,500",2018,9,13,101.9599,7,2007,,,동탄나루로,40500,101.9599,7,2007,2018-09-13
201809,동탄숲속마을 광명메이루즈,능동,"29,800",2018,9,20,84.543,4,2008,,,동탄숲속로,29800,84.543,4,2008,2018-09-20
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"30,500",2018,9,19,76.5,18,2008,,,동탄숲속로,30500,76.5,18,2008,2018-09-19
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"32,250",2018,9,16,76.51,17,2008,,,동탄숲속로,32250,76.51,17,2008,2018-09-16
201809,동탄숲속마을자연앤경남아너스빌(1115-0),능동,"29,500",2018,9,12,76.5,16,2008,,,동탄숲속로,29500,76.5,16,2008,2018-09-12
201809,솔빛마을서해그랑블,반송동,"50,000",2018,9,8,100.705,19,2007,,,동탄문화센터로,50000,100.705,19,2007,2018-09-08
201809,시범한빛마을삼부르네상스,반송동,"42,500",2018,9,28,84.691,4,2007,,,동탄반석로,42500,84.691,4,2007,2018-09-28
201809,솔빛마을신도브래뉴,반송동,"39,000",2018,9,4,84.9245,7,2007,,,동탄반석로,39000,84.9245,7,2007,2018-09-04
201809,포스코더샵2차,능동,"36,000",2018,9,8,84.3079,21,2008,,,동탄공원로,36000,84.3079,21,2008,2018-09-08
201809,솔빛마을신도브래뉴,반송동,"39,900",2018,9,15,84.9245,8,2007,,,동탄반석로,39900,84.9245,8,2007,2018-09-15
201809,포스코더샵2차,능동,"31,300",2018,9,1,76.5336,20,2008,,,동탄공원로,31300,76.5336,20,2008,2018-09-01
201809,나루마을신도브래뉴,반송동,"45,000",2018,9,20,96.4338,14,2007,,,동탄반석로,45000,96.4338,14,2007,2018-09-20
201809,솔빛마을쌍용예가,반송동,"38,000",2018,9,6,84.9794,8,2007,,,동탄반석로,38000,84.9794,8,2007,2018-09-06
201809,나루마을한화꿈에그린,반송동,"37,000",2018,9,7,97.6,2,2007,,,동탄중앙로,37000,97.6,2,2007,2018-09-07
201809,푸르지오,석우동,"35,000",2018,9,11,75.076,2,2008,,,동탄반석로,35000,75.076,2,2008,2018-09-11
