deal_ym,aptNm,umdNm,dealAmount_raw,dealYear,dealMonth,dealDay,excluUseAr_raw,floor_raw,buildYear_raw,cdealType,cdealDay,roadNm,price,area_m2,floor,buildYear,date
202001,반도유보라아이비파크3,오산동,"39,800",2020,1,14,59.987,19,2016,,,동탄대로12길,39800,59.987,19,2016,2020-01-14
202001,반도유보라아이비파크3,오산동,"39,800",2020,1,13,59.987,8,2016,,,동탄대로12길,39800,59.987,8,2016,2020-01-13
202001,동탄2신도시금강펜테리움센트럴파크Ⅰ,오산동,"50,000",2020,1,30,84.9949,13,2016,,,동탄대로12길,50000,84.9949,13,2016,2020-01-30
202001,반도유보라아이비파크3,오산동,"43,000",2020,1,28,59.987,7,2016,,,동탄대로12길,43000,59.987,7,2016,2020-01-28
202001,동탄역 시범한화 꿈에그린 프레스티지,청계동,"140,000",2020,1,22,128.93,35,2015,,,동탄대로시범길,140000,128.93,35,2015,2020-01-22
202001,동탄역 신미주,오산동,"35,000",2020,1,30,84.896,4,2005,,,동탄감배산로,35000,84.896,4,2005,2020-01-30
202001,동탄2신도시호반베르디움33단지,장지동,"44,000",2020,1,23,84.9025,11,2018,,,동탄대로4다길,44000,84.9025,11,2018,2020-01-23
202001,동탄역 반도유보라 아이비파크6.0,오산동,"86,000",2020,1,13,84.9885,13,2017,,,동탄기흥로,86000,84.9885,13,2017,2020-01-13
202001,동탄2아이파크2단지,장지동,"44,000",2020,1,18,96.9237,7,2019,,,동탄대로4길,44000,96.9237,7,2019,2020-01-18
202001,동탄2아이파크2단지,장지동,"44,000",2020,1,20,84.8688,8,2019,,,동탄대로4길,44000,84.8688,8,2019,2020-01-20
202001,롯데캐슬 알바트로스,청계동,"87,500",2020,1,17,122.6438,6,2015,,,동탄순환대로21길,87500,122.6438,6,2015,2020-01-17
202001,더레이크시티부영6단지,산척동,"41,500",2020,1,22,59.9912,11,2018,,,동탄순환대로9길,41500,59.9912,11,2018,2020-01-22
202001,동탄역 반도유보라 아이비파크 8.0,오산동,"92,800",2020,1,31,86.2318,17,2018,,,동탄광역환승로,92800,86.2318,17,2018,2020-01-31
202001,동탄역포레너스,영천동,"54,000",2020,1,17,84.5202,15,2017,,,동탄대로24길,54000,84.5202,15,2017,2020-01-17
202001,동탄2아이파크2단지,장지동,"43,500",2020,1,18,96.9237,2,2019,,,동탄대로4길,43500,96.9237,2,2019,2020-01-18
202001,동탄2아이파크2단지,장지동,"41,500",2020,1,13,84.8688,12,2019,,,동탄대로4길,41500,84.8688,12,2019,2020-01-13
202001,동탄역시범호반써밋,청계동,"68,900",2020,1,22,84.9537,1,2015,,,동탄대로시범길,68900,84.9537,1,2015,2020-01-22
202001,동탄역시범호반써밋,청계동,"72,700",2020,1,23,84.9537,2,2015,,,동탄대로시범길,72700,84.9537,2,2015,2020-01-23
202001,동탄퍼스트파크,영천동,"25,900",2020,1,21,72.5957,14,2003,,,동탄순환대로30길,25900,72.5957,14,2003,2020-01-21
202001,이편한세상동탄,목동,"45,000",2020,1,29,74.67,25,2018,,,동탄순환대로20길,45000,74.67,25,2018,2020-01-29
202001,이편한세상동탄,목동,"55,000",2020,1,31,84.39,10,2018,,,동탄순환대로20길,55000,84.39,10,2018,2020-01-31
202001,더레이크시티부영1단지,산척동,"59,500",2020,1,17,84.52,16,2018,,,동탄순환대로11길,59500,84.52,16,2018,2020-01-17
202001,동탄역대원칸타빌포레지움,청계동,"57,300",2020,1,17,106.856,24,2015,,,동탄순환대로22길,57300,106.856,24,2015,2020-01-17
202001,동탄역신안인스빌리베라2차,청계동,"38,000",2020,1,23,59.968,1,2016,,,동탄청계로,38000,59.968,1,2016,2020-01-23
202001,동탄역 반도유보라 아이비파크5.0,오산동,"92,900",2020,1,31,96.8094,26,2017,,,동탄기흥로,92900,96.8094,26,2017,2020-01-31
202001,동탄역 시범한화 꿈에그린 프레스티지,청계동,"84,400",2020,1,23,84.51,4,2015,,,동탄대로시범길,84400,84.51,4,2015,2020-01-23
202001,동탄역시범예미지아파트,청계동,"70,000",2020,1,15,84.8,14,2015,,,동탄대로시범길,70000,84.8,14,2015,2020-01-15
202001,동탄역신안인스빌리베라2차,청계동,"45,500",2020,1,30,59.968,24,2016,,,동탄청계로,45500,59.968,24,2016,2020-01-30
202001,더레이크시티부영6단지,산척동,"39,000",2020,1,18,59.9912,23,2018,,,동탄순환대로9길,39000,59.9912,23,2018,2020-01-18
202001,동탄역 호반 써밋,청계동,"47,000",2020,1,28,59.1612,23,2015,,,동탄순환대로22길,47000,59.1612,23,2015,2020-01-28
202001,동탄퍼스트파크,영천동,"22,000",2020,1,31,72.5957,2,2003,,,동탄순환대로30길,22000,72.5957,2,2003,2020-01-31
202001,동탄역신안인스빌리베라1차,청계동,"59,500",2020,1,22,101.989,4,2015,,,동탄순환대로21길,59500,101.989,4,2015,2020-01-22
202001,동탄역푸르지오,영천동,"68,500",2020,1,8,84.9349,18,2017,,,동탄순환대로,68500,84.9349,18,2017,2020-01-08
202001,동탄역센트럴푸르지오,청계동,"40,000",2020,1,15,59.3401,4,2015,,,동탄순환대로21길,40000,59.3401,4,2015,2020-01-15
202001,동탄역센트럴푸르지오,청계동,"41,750",2020,1,11,59.3401,23,2015,,,동탄순환대로21길,41750,59.3401,23,2015,2020-01-11
202001,호반베르디움센트럴포레,목동,"49,800",2020,1,11,84.8388,8,2017,,,동탄신리천로1길,49800,84.8388,8,2017,2020-01-11
202001,호반베르디움센트럴포레,목동,"48,500",2020,1,18,84.8388,24,2017,,,동탄신리천로1길,48500,84.8388,24,2017,2020-01-18
202001,동탄역반도유보라아이비파크2.0,영천동,"48,000",2020,1,14,84.9921,9,2016,,,동탄순환대로26길,48000,84.9921,9,2016,2020-01-14
202001,롯데캐슬 알바트로스,청계동,"79,000",2020,1,30,101.9959,11,2015,,,동탄순환대로21길,79000,101.9959,11,2015,2020-01-30
202001,동탄역반도유보라아이비파크2.0,영천동,"48,500",2020,1,15,84.96,12,2016,,,동탄순환대로26길,48500,84.96,12,2016,2020-01-15
202001,힐스테이트동탄,목동,"70,000",2020,1,29,84.8479,16,2019,,,동탄순환대로19길,70000,84.8479,16,2019,2020-01-29
202001,더샵센트럴시티,청계동,"100,000",2020,1,23,84.796,24,2015,,,동탄대로시범길,100000,84.796,24,2015,2020-01-23
202001,동탄역센트럴푸르지오,청계동,"42,000",2020,1,29,59.3401,4,2015,,,동탄순환대로21길,42000,59.3401,4,2015,2020-01-29
202001,동탄역신안인스빌리베라1차,청계동,"61,500",2020,1,31,101.9997,17,2015,,,동탄순환대로21길,61500,101.9997,17,2015,2020-01-31
202001,동탄역 호반 써밋,청계동,"40,700",2020,1,11,59.417,7,2015,,,동탄순환대로22길,40700,59.417,7,2015,2020-01-11
202001,동탄역모아미래도,청계동,"52,000",2020,1,11,84.9982,4,2015,,,동탄청계로,52000,84.9982,4,2015,2020-01-11
202001,동탄파크푸르지오,영천동,"47,800",2020,1,31,84.94,13,2018,,,동탄대로24가길,47800,84.94,13,2018,2020-01-31
202001,동탄역신안인스빌리베라2차,청계동,"45,000",2020,1,19,59.968,10,2016,,,동탄청계로,45000,59.968,10,2016,2020-01-19
202001,동탄역이지더원,영천동,"38,000",2020,1,16,59.9804,10,2015,,,동탄순환대로28길,38000,59.9804,10,2015,2020-01-16
202001,더샵센트럴시티,청계동,"110,000",2020,1,11,97.01,8,2015,,,동탄대로시범길,110000,97.01,8,2015,2020-01-11
202001,동탄역 시범한화 꿈에그린 프레스티지,청계동,"120,000",2020,1,28,113.72,31,2015,,,동탄대로시범길,120000,113.72,31,2015,2020-01-28
202001,동탄역 시범우남퍼스트빌아파트,청계동,"70,000",2020,1,21,59.99,7,2015,,,동탄대로시범길,70000,59.99,7,2015,2020-01-21
202001,동탄퍼스트파크,영천동,"25,800",2020,1,13,72.5957,12,2003,,,동탄순환대로30길,25800,72.5957,12,2003,2020-01-13
202001,동탄역센트럴푸르지오,청계동,"48,000",2020,1,22,59.4456,9,2015,,,동탄순환대로21길,48000,59.4456,9,2015,2020-01-22
202001,동탄역센트럴상록아파트,영천동,"59,500",2020,1,29,59.98,23,2017,,,동탄대로22길,59500,59.98,23,2017,2020-01-29
202001,롯데캐슬 알바트로스,청계동,"74,400",2020,1,10,101.8848,4,2015,,,동탄순환대로21길,74400,101.8848,4,2015,2020-01-10
202001,그린힐 반도유보라 아이비파크 10(1단지),산척동,"33,400",2020,1,31,59.7731,4,2018,,,동탄순환대로12길,33400,59.7731,4,2018,2020-01-31
202001,동탄역센트럴자이(A-10),영천동,"72,000",2020,1,22,84.8131,15,2015,,,동탄대로22길,72000,84.8131,15,2015,2020-01-22
202001,동탄역센트럴푸르지오,청계동,"45,600",2020,1,23,59.3401,5,2015,,,동탄순환대로21길,45600,59.3401,5,2015,2020-01-23
202001,동탄역 호반 써밋,청계동,"45,000",2020,1,31,59.8365,19,2015,,,동탄순환대로22길,45000,59.8365,19,2015,2020-01-31
202001,롯데캐슬 알바트로스,청계동,"70,000",2020,1,11,101.8848,7,2015,,,동탄순환대로21길,70000,101.8848,7,2015,2020-01-11
202001,동탄역포레너스,영천동,"40,000",2020,1,6,84.5202,8,2017,,,동탄대로24길,40000,84.5202,8,2017,2020-01-06
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"42,500",2020,1,20,84.9991,6,2018,,,동탄순환대로10길,42500,84.9991,6,2018,2020-01-20
202001,동탄역포레너스,영천동,"45,000",2020,1,11,84.5202,24,2017,,,동탄대로24길,45000,84.5202,24,2017,2020-01-11
202001,롯데캐슬 알바트로스,청계동,"93,000",2020,1,13,122.6438,20,2015,,,동탄순환대로21길,93000,122.6438,20,2015,2020-01-13
202001,레이크반도유보라아이비파크9.0,장지동,"47,500",2020,1,14,101.998,10,2017,,,동탄대로4길,47500,101.998,10,2017,2020-01-14
202001,동탄파크푸르지오,영천동,"43,000",2020,1,17,74.75,6,2018,,,동탄대로24가길,43000,74.75,6,2018,2020-01-17
202001,더레이크시티부영6단지,산척동,"40,000",2020,1,28,59.9912,14,2018,,,동탄순환대로9길,40000,59.9912,14,2018,2020-01-28
202001,동탄역 호반 써밋,청계동,"45,000",2020,1,31,59.8365,19,2015,,,동탄순환대로22길,45000,59.8365,19,2015,2020-01-31
202001,동탄금강펜테리움센트럴파크Ⅳ,목동,"50,000",2020,1,18,84.9441,12,2018,,,동탄순환대로20길,50000,84.9441,12,2018,2020-01-18
202001,동탄역시범리슈빌아파트,청계동,"79,800",2020,1,11,101.57,3,2015,,,동탄대로시범길,79800,101.57,3,2015,2020-01-11
202001,동탄파크푸르지오,영천동,"48,000",2020,1,18,84.92,15,2018,,,동탄대로24가길,48000,84.92,15,2018,2020-01-18
202001,동탄역센트럴푸르지오,청계동,"58,000",2020,1,17,84.9834,7,2015,,,동탄순환대로21길,58000,84.9834,7,2015,2020-01-17
202001,동탄역반도유보라아이비파크2.0,영천동,"50,000",2020,1,9,84.96,19,2016,,,동탄순환대로26길,50000,84.96,19,2016,2020-01-09
202001,이편한세상동탄,목동,"49,800",2020,1,29,74.73,2,2018,,,동탄순환대로20길,49800,74.73,2,2018,2020-01-29
202001,동탄역포레너스,영천동,"52,000",2020,1,28,84.5202,11,2017,,,동탄대로24길,52000,84.5202,11,2017,2020-01-28
202001,동탄2신도시 베라체,목동,"49,000",2020,1,18,74.98,11,2018,,,동탄순환대로20길,49000,74.98,11,2018,2020-01-18
202001,동탄역센트럴푸르지오,청계동,"47,000",2020,1,14,59.4313,11,2015,,,동탄순환대로21길,47000,59.4313,11,2015,2020-01-14
202001,동탄역 더 힐,청계동,"50,000",2020,1,28,84.5202,10,2017,,,동탄순환대로22길,50000,84.5202,10,2017,2020-01-28
202001,동탄역센트럴푸르지오,청계동,"40,000",2020,1,22,59.3401,3,2015,,,동탄순환대로21길,40000,59.3401,3,2015,2020-01-22
202001,동탄역시범호반써밋,청계동,"73,000",2020,1,10,84.9698,20,2015,,,동탄대로시범길,73000,84.9698,20,2015,2020-01-10
202001,KCC스위첸아파트,청계동,"55,000",2020,1,16,84.01,14,2015,,,동탄청계로,55000,84.01,14,2015,2020-01-16
202001,동탄역대원칸타빌포레지움,청계동,"48,500",2020,1,16,84.473,15,2015,,,동탄순환대로22길,48500,84.473,15,2015,2020-01-16
202001,동탄역신안인스빌리베라1차,청계동,"60,000",2020,1,21,84.9814,21,2015,,,동탄순환대로21길,60000,84.9814,21,2015,2020-01-21
202001,동탄역센트럴푸르지오,청계동,"56,500",2020,1,23,74.9013,18,2015,,,동탄순환대로21길,56500,74.9013,18,2015,2020-01-23
202001,시범반도유보라아이비파크4.0,청계동,"77,000",2020,1,23,84.9705,28,2018,,,동탄대로시범길,77000,84.9705,28,2018,2020-01-23
202001,동탄역포레너스,영천동,"52,000",2020,1,22,84.5202,16,2017,,,동탄대로24길,52000,84.5202,16,2017,2020-01-22
202001,동탄퍼스트파크,영천동,"26,500",2020,1,30,72.5957,13,2003,,,동탄순환대로30길,26500,72.5957,13,2003,2020-01-30
202001,동탄역신안인스빌리베라2차,청계동,"49,300",2020,1,11,72.9996,12,2016,,,동탄청계로,49300,72.9996,12,2016,2020-01-11
202001,레이크반도유보라아이비파크9.0,장지동,"47,000",2020,1,18,101.998,16,2017,,,동탄대로4길,47000,101.998,16,2017,2020-01-18
202001,동탄역에일린의뜰,오산동,"55,500",2020,1,29,84.7918,5,2016,,,동탄기흥로353번길,55500,84.7918,5,2016,2020-01-29
202001,동탄역모아미래도,청계동,"52,300",2020,1,21,84.9982,11,2015,,,동탄청계로,52300,84.9982,11,2015,2020-01-21
202001,동탄역모아미래도,청계동,"51,300",2020,1,8,84.9982,18,2015,,,동탄청계로,51300,84.9982,18,2015,2020-01-08
202001,동탄역반도유보라아이비파크2.0,영천동,"51,500",2020,1,21,84.9921,9,2016,,,동탄순환대로26길,51500,84.9921,9,2016,2020-01-21
202001,동탄금강펜테리움센트럴파크Ⅳ,목동,"48,700",2020,1,11,84.9441,20,2018,,,동탄순환대로20길,48700,84.9441,20,2018,2020-01-11
202001,시범반도유보라아이비파크4.0,청계동,"89,000",2020,1,31,96.7283,32,2018,,,동탄대로시범길,89000,96.7283,32,2018,2020-01-31
202001,동탄역모아미래도,청계동,"54,600",2020,1,17,84.9982,5,2015,,,동탄청계로,54600,84.9982,5,2015,2020-01-17
202001,동탄역신안인스빌리베라2차,청계동,"46,000",2020,1,21,59.968,13,2016,,,동탄청계로,46000,59.968,13,2016,2020-01-21
202001,동탄역모아미래도,청계동,"54,900",2020,1,17,84.9558,18,2015,,,동탄청계로,54900,84.9558,18,2015,2020-01-17
202001,레이크반도유보라아이비파크9.0,장지동,"47,000",2020,1,27,101.998,4,2017,,,동탄대로4길,47000,101.998,4,2017,2020-01-27
202001,동탄역 시범한화 꿈에그린 프레스티지,청계동,"101,800",2020,1,29,113.72,2,2015,,,동탄대로시범길,101800,113.72,2,2015,2020-01-29
202001,동탄역센트럴상록아파트,영천동,"59,000",2020,1,18,59.98,30,2017,,,동탄대로22길,59000,59.98,30,2017,2020-01-18
202001,그린힐 반도유보라 아이비파크 10(1단지),산척동,"32,900",2020,1,28,59.7731,3,2018,,,동탄순환대로12길,32900,59.7731,3,2018,2020-01-28
202001,레이크반도유보라아이비파크9.0,장지동,"48,500",2020,1,28,101.998,6,2017,,,동탄대로4길,48500,101.998,6,2017,2020-01-28
202001,레이크반도유보라아이비파크9.0,장지동,"45,000",2020,1,7,101.998,9,2017,,,동탄대로4길,45000,101.998,9,2017,2020-01-07
202001,동탄역신안인스빌리베라1차,청계동,"63,000",2020,1,31,101.9997,6,2015,,,동탄순환대로21길,63000,101.9997,6,2015,2020-01-31
202001,레이크반도유보라아이비파크9.0,장지동,"48,700",2020,1,31,101.998,6,2017,,,동탄대로4길,48700,101.998,6,2017,2020-01-31
202001,동탄역 반도유보라 아이비파크5.0,오산동,"84,700",2020,1,18,84.9885,26,2017,,,동탄기흥로,84700,84.9885,26,2017,2020-01-18
202001,동탄역센트럴자이(A-10),영천동,"66,000",2020,1,11,72.8022,17,2015,,,동탄대로22길,66000,72.8022,17,2015,2020-01-11
202001,동탄역 시범우남퍼스트빌아파트,청계동,"79,000",2020,1,20,73.96,8,2015,,,동탄대로시범길,79000,73.96,8,2015,2020-01-20
202001,그린힐 반도유보라 아이비파크 10(1단지),산척동,"38,000",2020,1,20,74.1263,5,2018,,,동탄순환대로12길,38000,74.1263,5,2018,2020-01-20
202001,동탄역반도유보라아이비파크2.0,영천동,"48,000",2020,1,22,84.9921,2,2016,,,동탄순환대로26길,48000,84.9921,2,2016,2020-01-22
202001,금호어울림레이크2차,장지동,"48,000",2020,1,28,84.97,8,2019,,,동탄대로1길,48000,84.97,8,2019,2020-01-28
202001,동탄역센트럴자이(A-10),영천동,"62,500",2020,1,31,72.1539,20,2015,,,동탄대로22길,62500,72.1539,20,2015,2020-01-31
202001,동탄역시범반도유보라아이비파크1.0,청계동,"74,300",2020,1,28,84.9643,9,2015,,,동탄대로시범길,74300,84.9643,9,2015,2020-01-28
202001,동탄역에일린의뜰,오산동,"52,000",2020,1,21,84.9646,11,2016,,,동탄기흥로353번길,52000,84.9646,11,2016,2020-01-21
202001,동탄2아이파크1단지,장지동,"47,900",2020,1,29,96.9237,5,2019,,,동탄대로4길,47900,96.9237,5,2019,2020-01-29
202001,동탄파크한양수자인,영천동,"32,000",2020,1,22,74.96,1,2019,,,동탄대로24가길,32000,74.96,1,2019,2020-01-22
202001,동탄역대원칸타빌포레지움,청계동,"54,500",2020,1,11,106.856,2,2015,,,동탄순환대로22길,54500,106.856,2,2015,2020-01-11
202001,동탄역반도유보라아이비파크2.0,영천동,"40,000",2020,1,21,74.364,3,2016,,,동탄순환대로26길,40000,74.364,3,2016,2020-01-21
202001,동탄역중흥에스클래스,오산동,"47,000",2020,1,20,83.1694,4,2019,,,동부대로,47000,83.1694,4,2019,2020-01-20
202001,동탄역신안인스빌리베라1차,청계동,"55,000",2020,1,23,84.9838,24,2015,,,동탄순환대로21길,55000,84.9838,24,2015,2020-01-23
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"49,000",2020,1,30,96.6996,16,2018,,,동탄순환대로10길,49000,96.6996,16,2018,2020-01-30
202001,그린힐 반도유보라 아이비파크 10(1단지),산척동,"32,000",2020,1,31,59.7731,2,2018,,,동탄순환대로12길,32000,59.7731,2,2018,2020-01-31
202001,동탄역신안인스빌리베라2차,청계동,"56,500",2020,1,21,72.9996,19,2016,,,동탄청계로,56500,72.9996,19,2016,2020-01-21
202001,동탄역센트럴푸르지오,청계동,"40,300",2020,1,18,59.4313,2,2015,,,동탄순환대로21길,40300,59.4313,2,2015,2020-01-18
202001,동탄역신안인스빌리베라1차,청계동,"51,000",2020,1,11,84.9814,7,2015,,,동탄순환대로21길,51000,84.9814,7,2015,2020-01-11
202001,동탄역센트럴푸르지오,청계동,"40,000",2020,1,17,59.3401,5,2015,,,동탄순환대로21길,40000,59.3401,5,2015,2020-01-17
202001,호반베르디움센트럴포레,목동,"53,000",2020,1,17,98.1497,15,2017,,,동탄신리천로1길,53000,98.1497,15,2017,2020-01-17
202001,동탄파크푸르지오,영천동,"43,000",2020,1,18,84.92,3,2018,,,동탄대로24가길,43000,84.92,3,2018,2020-01-18
202001,동탄역이지더원,영천동,"40,000",2020,1,30,59.9804,10,2015,,,동탄순환대로28길,40000,59.9804,10,2015,2020-01-30
202001,동탄역대원칸타빌포레지움,청계동,"49,000",2020,1,28,84.473,10,2015,,,동탄순환대로22길,49000,84.473,10,2015,2020-01-28
202001,동탄역대원칸타빌포레지움,청계동,"50,500",2020,1,30,84.786,14,2015,,,동탄순환대로22길,50500,84.786,14,2015,2020-01-30
202001,동탄금강펜테리움센트럴파크Ⅳ,목동,"48,000",2020,1,16,84.9723,13,2018,,,동탄순환대로20길,48000,84.9723,13,2018,2020-01-16
202001,동탄파크푸르지오,영천동,"40,000",2020,1,4,84.94,2,2018,,,동탄대로24가길,40000,84.94,2,2018,2020-01-04
202001,동탄퍼스트파크,영천동,"24,250",2020,1,28,72.5957,9,2003,,,동탄순환대로30길,24250,72.5957,9,2003,2020-01-28
202001,동탄금강펜테리움센트럴파크Ⅳ,목동,"49,000",2020,1,13,84.9441,16,2018,,,동탄순환대로20길,49000,84.9441,16,2018,2020-01-13
202001,동탄파크한양수자인,영천동,"24,000",2020,1,28,51.79,3,2019,,,동탄대로24가길,24000,51.79,3,2019,2020-01-28
202001,동탄역반도유보라아이비파크2.0,영천동,"52,000",2020,1,20,84.9921,23,2016,,,동탄순환대로26길,52000,84.9921,23,2016,2020-01-20
202001,동탄역반도유보라아이비파크2.0,영천동,"53,000",2020,1,23,84.9921,7,2016,,,동탄순환대로26길,53000,84.9921,7,2016,2020-01-23
202001,동탄파크한양수자인,영천동,"38,000",2020,1,22,74.92,11,2019,,,동탄대로24가길,38000,74.92,11,2019,2020-01-22
202001,동탄역신안인스빌리베라2차,청계동,"49,700",2020,1,3,72.9996,20,2016,,,동탄청계로,49700,72.9996,20,2016,2020-01-03
202001,동탄역 호반 써밋,청계동,"40,800",2020,1,28,59.8365,20,2015,,,동탄순환대로22길,40800,59.8365,20,2015,2020-01-28
202001,그린힐 반도유보라 아이비파크 10(1단지),산척동,"32,000",2020,1,23,59.7731,5,2018,,,동탄순환대로12길,32000,59.7731,5,2018,2020-01-23
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"45,000",2020,1,23,84.9991,14,2018,,,동탄순환대로10길,45000,84.9991,14,2018,2020-01-23
202001,동탄역신안인스빌리베라1차,청계동,"55,000",2020,1,10,84.9838,25,2015,,,동탄순환대로21길,55000,84.9838,25,2015,2020-01-10
202001,반도유보라아이비파크3,오산동,"41,000",2020,1,21,59.987,6,2016,,,동탄대로12길,41000,59.987,6,2016,2020-01-21
202001,동탄역 호반 써밋,청계동,"41,000",2020,1,7,59.1612,9,2015,,,동탄순환대로22길,41000,59.1612,9,2015,2020-01-07
202001,KCC스위첸아파트,청계동,"51,700",2020,1,16,84.01,23,2015,,,동탄청계로,51700,84.01,23,2015,2020-01-16
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"43,900",2020,1,7,96.7859,11,2018,,,동탄순환대로10길,43900,96.7859,11,2018,2020-01-07
202001,동탄2신도시호반베르디움22단지,목동,"36,000",2020,1,20,53.4754,13,2017,,,동탄순환대로20길,36000,53.4754,13,2017,2020-01-20
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"41,700",2020,1,21,84.9991,6,2018,,,동탄순환대로10길,41700,84.9991,6,2018,2020-01-21
202001,동탄역신안인스빌리베라1차,청계동,"59,900",2020,1,29,101.9997,5,2015,,,동탄순환대로21길,59900,101.9997,5,2015,2020-01-29
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"35,000",2020,1,10,77.1774,15,2018,,,동탄순환대로10길,35000,77.1774,15,2018,2020-01-10
202001,그린힐 반도유보라 아이비파크 10(1단지),산척동,"31,000",2020,1,29,59.8742,9,2018,,,동탄순환대로12길,31000,59.8742,9,2018,2020-01-29
202001,동탄역포레너스,영천동,"48,000",2020,1,29,84.5202,4,2017,,,동탄대로24길,48000,84.5202,4,2017,2020-01-29
202001,동탄2신도시호반베르디움33단지,장지동,"41,000",2020,1,15,84.9025,3,2018,,,동탄대로4다길,41000,84.9025,3,2018,2020-01-15
202001,동탄역 호반 써밋,청계동,"39,900",2020,1,22,59.8365,3,2015,,,동탄순환대로22길,39900,59.8365,3,2015,2020-01-22
202001,동탄퍼스트파크,영천동,"23,900",2020,1,14,72.5957,11,2003,,,동탄순환대로30길,23900,72.5957,11,2003,2020-01-14
202001,동탄퍼스트파크,영천동,"23,700",2020,1,11,72.5957,13,2003,,,동탄순환대로30길,23700,72.5957,13,2003,2020-01-11
202001,동탄역푸르지오,영천동,"76,000",2020,1,31,84.9349,20,2017,,,동탄순환대로,76000,84.9349,20,2017,2020-01-31
202001,레이크힐 반도유보라 아이비파크 10.2,산척동,"42,500",2020,1,22,84.9991,17,2018,,,동탄순환대로10길,42500,84.9991,17,2018,2020-01-22
202001,동탄역신안인스빌리베라1차,청계동,"57,000",2020,1,14,101.9997,10,2015,,,동탄순환대로21길,57000,101.9997,10,2015,2020-01-14
202001,호반베르디움센트럴포레,목동,"46,000",2020,1,18,84.669,14,2017,,,동탄신리천로1길,46000,84.669,14,2017,2020-01-18
202001,동탄역포레너스,영천동,"42,300",2020,1,30,84.5413,10,2017,,,동탄대로24길,42300,84.5413,10,2017,2020-01-30
202001,동탄역 시범한화 꿈에그린 프레스티지,청계동,"107,700",2020,1,13,113.72,16,2015,,,동탄대로시범길,107700,113.72,16,2015,2020-01-13
202001,동탄역신안인스빌리베라2차,청계동,"51,700",2020,1,23,72.9996,22,2016,,,동탄청계로,51700,72.9996,22,2016,2020-01-23
202001,동탄역신안인스빌리베라1차,청계동,"57,500",2020,1,22,101.9997,10,2015,,,동탄순환대로21길,57500,101.9997,10,2015,2020-01-22
202001,더레이크시티부영6단지,산척동,"54,800",2020,1,15,84.5413,11,2018,,,동탄순환대로9길,54800,84.5413,11,2018,2020-01-15
202001,동탄역에일린의뜰,오산동,"55,000",2020,1,23,84.9941,13,2016,,,동탄기흥로353번길,55000,84.9941,13,2016,2020-01-23
202001,동탄역대원칸타빌포레지움,청계동,"48,000",2020,1,10,84.208,7,2015,,,동탄순환대로22길,48000,84.208,7,2015,2020-01-10
202001,동탄역에일린의뜰,오산동,"53,000",2020,1,21,84.7918,11,2016,,,동탄기흥로353번길,53000,84.7918,11,2016,2020-01-21
202001,더레이크시티부영6단지,산척동,"40,000",2020,1,20,59.9912,21,2018,,,동탄순환대로9길,40000,59.9912,21,2018,2020-01-20
202001,동탄역푸르지오,영천동,"75,600",2020,1,18,84.6681,19,2017,,,동탄순환대로,75600,84.6681,19,2017,2020-01-18
202001,동탄역 더 힐,청계동,"48,000",2020,1,30,85.1849,3,2017,,,동탄순환대로22길,48000,85.1849,3,2017,2020-01-30
202001,동탄역모아미래도,청계동,"59,000",2020,1,23,84.9982,21,2015,,,동탄청계로,59000,84.9982,21,2015,2020-01-23
202001,레이크반도유보라아이비파크9.0,장지동,"48,000",2020,1,11,101.998,4,2017,,,동탄대로4길,48000,101.998,4,2017,2020-01-11
202001,동탄퍼스트파크,영천동,"26,000",2020,1,13,72.5957,11,2003,,,동탄순환대로30길,26000,72.5957,11,2003,2020-01-13
202001,동탄역푸르지오,영천동,"64,500",2020,1,20,74.8664,5,2017,,,동탄순환대로,64500,74.8664,5,2017,2020-01-20
202001,동탄역시범금강펜테리움센트럴파크3,청계동,"88,500",2020,1,17,99.9736,2,2017,,,동탄대로시범길,88500,99.9736,2,2017,2020-01-17
202001,동탄역대원칸타빌포레지움,청계동,"47,000",2020,1,11,84.705,22,2015,,,동탄순환대로22길,47000,84.705,22,2015,2020-01-11
202001,제일풍경채에듀앤파크,장지동,"44,700",2020,1,15,76.3605,11,2018,,,동탄대로4가길,44700,76.3605,11,2018,2020-01-15
202001,동탄역시범금강펜테리움센트럴파크3,청계동,"109,000",2020,1,30,99.9262,13,2017,,,동탄대로시범길,109000,99.9262,13,2017,2020-01-30
202001,동탄파크한양수자인,영천동,"36,400",2020,1,31,74.96,16,2019,,,동탄대로24가길,36400,74.96,16,2019,2020-01-31
202001,레이크반도유보라아이비파크9.0,장지동,"45,000",2020,1,18,101.998,8,2017,,,동탄대로4길,45000,101.998,8,2017,2020-01-18
202001,롯데캐슬 알바트로스,청계동,"78,000",2020,1,10,122.9736,27,2015,,,동탄순환대로21길,78000,122.9736,27,2015,2020-01-10
202001,동탄역이지더원,영천동,"38,900",2020,1,22,59.9804,6,2015,,,동탄순환대로28길,38900,59.9804,6,2015,2020-01-22
